,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
77,2024-01-25,6.877927917818302,9.572397686558165,26.069571068157586,6.877927917818302,6.877927917818302,10.94513839500889,10.94513839500889,10.94513839500889,8.967089955999999,8.967089955999999,8.967089955999999,1.9780484390088906,1.9780484390088906,1.9780484390088906,0.0,0.0,0.0,17.82306631282719
78,2024-01-26,6.912191907288398,9.176922917138159,25.39682911313294,6.912191907288398,6.912191907288398,10.270765535855242,10.270765535855242,10.270765535855242,8.967089955999999,8.967089955999999,8.967089955999999,1.3036755798552424,1.3036755798552424,1.3036755798552424,0.0,0.0,0.0,17.18295744314364
79,2024-01-27,6.946455896758494,6.4971882983295695,22.925487072116315,6.946455896758494,6.946455896758494,7.800998604999746,7.800998604999746,7.800998604999746,8.967089955999999,8.967089955999999,8.967089955999999,-1.166091351000254,-1.166091351000254,-1.166091351000254,0.0,0.0,0.0,14.747454501758241
80,2024-01-28,6.98071988622859,6.941761980802568,23.28884795538281,6.98071988622859,6.98071988622859,7.955383744279132,7.955383744279132,7.955383744279132,8.967089955999999,8.967089955999999,8.967089955999999,-1.0117062117208684,-1.0117062117208684,-1.0117062117208684,0.0,0.0,0.0,14.936103630507722
81,2024-01-29,7.014983875698685,4.3005797793381255,20.899602548175107,7.014983875698685,7.014983875698685,5.393606703323171,5.393606703323171,5.393606703323171,8.967089955999999,8.967089955999999,8.967089955999999,-3.5734832526768288,-3.5734832526768288,-3.5734832526768288,0.0,0.0,0.0,12.408590579021856
82,2024-01-30,7.04924786516878,10.082098241783406,26.602424574473176,7.04924786516878,7.04924786516878,10.941364670086564,10.941364670086564,10.941364670086564,8.967089955999999,8.967089955999999,8.967089955999999,1.9742747140865637,1.9742747140865637,1.9742747140865637,0.0,0.0,0.0,17.990612535255345
83,2024-01-31,7.083512562842659,8.307104290398751,24.47068621661807,7.083512562842659,7.083512562842659,9.462372038444238,9.462372038444238,9.462372038444238,8.967089955999999,8.967089955999999,8.967089955999999,0.495282082444238,0.495282082444238,0.495282082444238,0.0,0.0,0.0,16.545884601286897
84,2024-02-01,7.117777260516536,9.855082549464672,26.11087117775159,7.117777260516536,7.117777260516536,10.9451383949852,10.9451383949852,10.9451383949852,8.967089955999999,8.967089955999999,8.967089955999999,1.9780484389852,1.9780484389852,1.9780484389852,0.0,0.0,0.0,18.062915655501737
85,2024-02-02,7.152041958190413,9.079194024573043,25.547348616125227,7.152041958190413,7.152041958190413,10.270765535857421,10.270765535857421,10.270765535857421,8.967089955999999,8.967089955999999,8.967089955999999,1.303675579857421,1.303675579857421,1.303675579857421,0.0,0.0,0.0,17.422807494047834
86,2024-02-03,7.186306655864291,7.011499113956367,22.968876936668703,7.186306655864291,7.186306655864291,7.800998605005795,7.800998605005795,7.800998605005795,8.967089955999999,8.967089955999999,8.967089955999999,-1.1660913509942044,-1.1660913509942044,-1.1660913509942044,0.0,0.0,0.0,14.987305260870086
87,2024-02-04,7.220576514070314,6.236698649478808,22.574005076762667,7.220576514070314,7.220576514070314,7.955383744284666,7.955383744284666,7.955383744284666,8.967089955999999,8.967089955999999,8.967089955999999,-1.011706211715334,-1.011706211715334,-1.011706211715334,0.0,0.0,0.0,15.17596025835498
88,2024-02-05,7.2548463722763366,3.949087707596755,20.583518540186795,7.2548463722763366,7.2548463722763366,5.39360670332565,5.39360670332565,5.39360670332565,8.967089955999999,8.967089955999999,8.967089955999999,-3.5734832526743494,-3.5734832526743494,-3.5734832526743494,0.0,0.0,0.0,12.648453075601987
89,2024-02-06,7.289116230482359,10.625438487644606,26.80986118888967,7.289116230482359,7.289116230482359,10.941364670087326,10.941364670087326,10.941364670087326,8.967089955999999,8.967089955999999,8.967089955999999,1.9742747140873262,1.9742747140873262,1.9742747140873262,0.0,0.0,0.0,18.230480900569685
90,2024-02-07,7.323386088688383,8.782463689443595,25.12004297619319,7.323386088688383,7.323386088688383,9.462372038446247,9.462372038446247,9.462372038446247,8.967089955999999,8.967089955999999,8.967089955999999,0.4952820824462466,0.4952820824462466,0.4952820824462466,0.0,0.0,0.0,16.78575812713463
91,2024-02-08,7.357655946894406,9.871298017930108,25.66103951587367,7.357655946894406,7.357655946894406,10.945138394993522,10.945138394993522,10.945138394993522,8.967089955999999,8.967089955999999,8.967089955999999,1.9780484389935227,1.9780484389935227,1.9780484389935227,0.0,0.0,0.0,18.302794341887928
92,2024-02-09,7.391925824948812,9.562971946686567,25.988850631433852,7.391925824948812,7.391925824948812,10.27076553586218,10.27076553586218,10.27076553586218,8.967089955999999,8.967089955999999,8.967089955999999,1.3036755798621806,1.3036755798621806,1.3036755798621806,0.0,0.0,0.0,17.662691360810992
93,2024-02-10,7.426195703003218,6.7116434697225476,23.46791173268296,7.426195703003218,7.426195703003218,7.800998605011845,7.800998605011845,7.800998605011845,8.967089955999999,8.967089955999999,8.967089955999999,-1.1660913509881545,-1.1660913509881545,-1.1660913509881545,0.0,0.0,0.0,15.227194308015063
94,2024-02-11,7.460465581057624,7.0400587210259795,23.62615054128603,7.460465581057624,7.460465581057624,7.955383744285181,7.955383744285181,7.955383744285181,8.967089955999999,8.967089955999999,8.967089955999999,-1.0117062117148186,-1.0117062117148186,-1.0117062117148186,0.0,0.0,0.0,15.415849325342805
95,2024-02-12,7.494735459112031,4.6156866829090335,20.868596193745944,7.494735459112031,7.494735459112031,5.3936067033254105,5.3936067033254105,5.3936067033254105,8.967089955999999,8.967089955999999,8.967089955999999,-3.573483252674589,-3.573483252674589,-3.573483252674589,0.0,0.0,0.0,12.888342162437443
96,2024-02-13,7.529005337166439,10.348714620527478,27.126114194979056,7.529005337166439,7.529005337166439,10.941364670088088,10.941364670088088,10.941364670088088,8.967089955999999,8.967089955999999,8.967089955999999,1.974274714088089,1.974274714088089,1.974274714088089,0.0,0.0,0.0,18.470370007254527
